activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3607588,updated,Opened,Opened,Opened,9498,0,0,0,0,9498,0
3607599,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607604,updated,Opened,Opened,Opened,9253,0,0,0,0,9253,0
3607610,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607613,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607615,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607627,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607630,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607639,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607643,updated,Opened,Opened,Opened,9446,0,0,0,0,9446,0
3607652,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607658,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607669,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607731,updated,Opened,Opened,Opened,25000,0,0,0,0,25000,0
3611082,updated,Opened,Opened,Opened,4945,0,0,0,0,4945,0
3613236,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3613236,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3623526,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3625422,updated,Opened,Opened,Opened,8108,0,0,0,0,8108,0
3665014,updated,Opened,Opened,Opened,9418,0,0,0,0,9418,0
3669764,updated,Opened,Opened,Opened,15792,0,0,0,0,15792,0
3670232,updated,Opened,Opened,Opened,8198,0,0,0,0,8198,0
3674962,updated,Opened,Opened,Opened,7323,0,0,0,0,7323,0
3674964,updated,Opened,Opened,Opened,10005,0,0,0,0,10005,0
3674965,updated,Opened,Opened,Opened,10005,0,0,0,0,10005,0
3686998,updated,Opened,Opened,Opened,6500,0,0,0,0,6500,0
3694764,updated,Opened,Opened,Opened,13995,0,0,0,0,13995,0
3699799,updated,Opened,Opened,Opened,8009,0,0,0,0,8009,0
3699803,updated,Opened,Opened,Opened,8009,0,0,0,0,8009,0
3716356,updated,Opened,Opened,Opened,4718,0,0,0,0,4718,0
3717618,updated,Opened,Opened,Opened,4995,0,0,0,0,4995,0
3717832,updated,Opened,Opened,Opened,6500,0,0,0,0,6500,0
3722465,updated,Opened,Opened,Opened,9100,0,0,0,0,9100,0
3733778,updated,Opened,Opened,Opened,9100,0,0,0,0,9100,0
3734413,updated,Opened,Opened,Opened,9100,0,0,0,0,9100,0
3735407,updated,Opened,Opened,Opened,9100,0,0,0,0,9100,0
3740568,updated,Opened,Opened,Opened,4395,0,0,0,0,4395,0
3741950,updated,Opened,Opened,Opened,6500,0,0,0,0,6500,0
3742113,updated,Opened,Opened,Opened,6500,0,0,0,0,6500,0
3743124,updated,Opened,Opened,Opened,6501,0,0,0,0,6501,0
3743124,updated,Opened,Opened,Opened,6501,0,0,0,0,6501,0
3745138,updated,Opened,Opened,Opened,4041,0,0,0,0,4041,0
3748571,updated,Opened,Opened,Opened,9100,0,0,0,0,9100,0
3750153,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3750157,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3750159,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3750163,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3755975,updated,Opened,Opened,Opened,5500,0,0,0,0,5500,0
3769290,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3770501,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3773266,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3773453,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3779553,updated,Opened,Opened,Opened,3205,0,0,0,0,3205,0
3779582,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3785206,updated,Opened,Opened,Opened,1968,0,0,0,0,1968,0
3785651,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3795469,updated,Opened,Opened,Opened,9414,0,0,0,0,9414,0
3795475,updated,Opened,Opened,Opened,9422,0,0,0,0,9422,0
3796216,updated,Opened,Opened,Opened,8043,0,0,0,0,8043,0
3805029,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3805142,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3805223,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3813560,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3813663,updated,Opened,Opened,Opened,2600,0,0,0,0,2600,0
3830631,updated,Opened,Opened,Opened,6000,0,0,0,0,6000,0
3845529,updated,Opened,Opened,Opened,13295,0,0,0,0,13295,0
3858817,updated,Opened,Opened,Opened,10100,0,0,0,0,10100,0
3864328,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3864356,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3864359,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3864364,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3864399,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
3864406,updated,Opened,Opened,Opened,4895,0,0,0,0,4895,0
