activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3813174,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813175,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813177,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813180,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813182,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813260,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813262,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813263,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813290,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3813299,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3813537,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813543,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813545,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813549,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813554,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813557,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3813578,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813579,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813584,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813602,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3813609,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813616,updated,Opened,Opened,Opened,3500,0,0,0,0,3500,0
3813618,updated,Opened,Opened,Opened,3500,0,0,0,0,3500,0
3813619,updated,Opened,Opened,Opened,3500,0,0,0,0,3500,0
3813621,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813628,updated,Opened,Opened,Opened,4000,0,0,0,0,4000,0
3813669,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3813687,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3813782,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3814044,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3814114,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3814639,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3814914,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3815361,updated,Opened,Opened,Opened,10500,0,0,0,0,10500,0
3815826,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3815829,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3815844,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3816916,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3817081,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3817082,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3817154,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3817206,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3817618,updated,Opened,Opened,Opened,1870,0,0,0,0,1870,0
3817876,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3818029,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818034,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818037,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
